Employee_ID,First_Name,Last_Name,Age,Department,Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1645,Charlie,Jones,40,HR,California,Active,20 March 2023,68835.3,charlie.jones@example.com,5797067348,Good,TRUE
EMP1646,David,Jones,40,DevOps,New York,Active,15 February 2024,66943.96,david.jones@example.com,9601054856,Poor,TRUE
EMP1647,David,Smith,30,Admin,Illinois,Inactive,15 November 2020,104525.69,david.smith@example.com,4172156228,Excellent,FALSE
EMP1648,Bob,Garcia,40,Sales,Texas,Pending,27 March 2020,109360.74,bob.garcia@example.com,4938173597,Average,TRUE
EMP1649,Frank,Jones,40,Sales,California,Inactive,01 September 2021,118907.63,frank.jones@example.com,4884021556,Poor,FALSE
EMP1650,Eva,Davis,40,Admin,Illinois,Active,20 April 2020,86801.48,eva.davis@example.com,3257375533,Good,FALSE
EMP1651,Alice,Garcia,32,HR,Florida,Pending,05 August 2024,62236.03,alice.garcia@example.com,4902166669,Excellent,TRUE
EMP1652,Heidi,Davis,35,DevOps,Texas,Active,10 December 2023,64752.67,heidi.davis@example.com,8085096084,Poor,FALSE
EMP1653,Frank,Jones,35,Sales,California,Active,28 January 2023,68399.43,frank.jones@example.com,8749511917,Excellent,FALSE
EMP1654,Frank,Miller,35,Admin,Florida,Inactive,03 July 2021,79336.51,frank.miller@example.com,1828197930,Excellent,FALSE
EMP1655,Frank,Jones,40,HR,Florida,Active,16 March 2023,59179.74,frank.jones@example.com,6477251294,Excellent,FALSE
EMP1656,David,Davis,25,DevOps,California,Active,02 November 2023,80255.31,david.davis@example.com,7860694095,Average,FALSE
EMP1657,Charlie,Williams,30,Finance,Texas,Active,13 May 2022,84971.85,charlie.williams@example.com,35624394,Average,FALSE
EMP1658,Frank,Brown,40,HR,California,Pending,24 October 2024,89748.42,frank.brown@example.com,8739592322,Good,FALSE
EMP1659,Charlie,Johnson,25,Admin,California,Inactive,14 September 2024,94090.35,charlie.johnson@example.com,4210890284,Good,FALSE
EMP1660,Frank,Garcia,35,HR,California,Pending,15 February 2023,115229.12,frank.garcia@example.com,1553334263,Poor,TRUE
EMP1661,Alice,Williams,40,Cloud Tech,California,Pending,25 May 2023,63927.07,alice.williams@example.com,3350271606,Good,TRUE
EMP1662,Charlie,Jones,35,HR,California,Pending,11 November 2022,84124.56,charlie.jones@example.com,3607763368,Excellent,FALSE
EMP1663,Bob,Miller,40,Sales,California,Inactive,17 July 2023,116961.61,bob.miller@example.com,1128981230,Excellent,TRUE
EMP1664,Frank,Smith,40,DevOps,Illinois,Pending,04 August 2022,109423.05,frank.smith@example.com,7955633184,Average,FALSE
EMP1665,Charlie,Jones,35,Admin,California,Inactive,30 August 2023,70394.94,charlie.jones@example.com,7481700665,Excellent,FALSE
EMP1666,Grace,Miller,35,Finance,California,Pending,17 April 2023,86465.5,grace.miller@example.com,1554164315,Poor,TRUE
EMP1667,Charlie,Brown,30,Cloud Tech,New York,Pending,25 April 2021,96341.58,charlie.brown@example.com,7045023289,Excellent,FALSE
EMP1668,Bob,Jones,30,Admin,Florida,Active,14 July 2020,54465.47,bob.jones@example.com,2822700933,Excellent,FALSE
EMP1669,Alice,Davis,25,Finance,Illinois,Active,31 July 2020,68371.66,alice.davis@example.com,5962622821,Poor,FALSE
EMP1670,Grace,Smith,35,Admin,New York,Pending,08 April 2021,81021.23,grace.smith@example.com,5120734653,Good,FALSE
EMP1671,Charlie,Miller,25,Cloud Tech,Nevada,Inactive,28 October 2024,114069.07,charlie.miller@example.com,9500507025,Good,TRUE
EMP1672,Heidi,Miller,32,HR,Illinois,Inactive,10 March 2020,117867.96,heidi.miller@example.com,869822104,Poor,FALSE
EMP1673,Charlie,Miller,32,Sales,Florida,Pending,13 March 2024,94509.58,charlie.miller@example.com,3161177686,Average,FALSE
EMP1674,Eva,Brown,35,Finance,Illinois,Active,07 June 2024,56268.78,eva.brown@example.com,2904774257,Excellent,FALSE
EMP1675,Grace,Jones,35,Admin,California,Active,01 January 2020,86632.14,grace.jones@example.com,5917793237,Poor,TRUE
EMP1676,Charlie,Brown,35,HR,Florida,Pending,18 January 2020,98143.9,charlie.brown@example.com,2231164912,Excellent,FALSE
EMP1677,Heidi,Garcia,35,Cloud Tech,Florida,Inactive,05 July 2023,85155.06,heidi.garcia@example.com,3424579888,Average,TRUE
EMP1678,Frank,Johnson,30,Finance,Illinois,Inactive,19 March 2022,67492.73,frank.johnson@example.com,4256529059,Excellent,TRUE
EMP1679,Grace,Johnson,40,Admin,California,Active,14 May 2022,93772.61,grace.johnson@example.com,3202032649,Poor,FALSE
EMP1680,Eva,Garcia,35,DevOps,Nevada,Pending,14 July 2024,68817.54,eva.garcia@example.com,9775396736,Excellent,FALSE
EMP1681,Bob,Jones,30,Admin,California,Active,28 July 2023,81874.01,bob.jones@example.com,9487148551,Good,TRUE
EMP1682,Heidi,Davis,30,HR,Texas,Active,04 November 2020,117880.14,heidi.davis@example.com,4578715840,Average,FALSE
EMP1683,Bob,Brown,35,HR,New York,Pending,16 June 2022,100897.49,bob.brown@example.com,5608213710,Average,TRUE
EMP1684,Charlie,Smith,25,Finance,New York,Inactive,05 October 2022,71810.37,charlie.smith@example.com,8425476817,Average,TRUE
EMP1685,Frank,Miller,40,DevOps,Texas,Inactive,13 June 2020,109048.24,frank.miller@example.com,2683230357,Poor,FALSE
EMP1686,Alice,Miller,35,Finance,Texas,Pending,20 August 2022,62712.26,alice.miller@example.com,9298808582,Average,FALSE
EMP1687,Eva,Jones,40,Cloud Tech,Texas,Pending,24 May 2021,76935.85,eva.jones@example.com,8252129327,Good,TRUE
EMP1688,David,Davis,25,Admin,Florida,Pending,27 April 2024,56577.22,david.davis@example.com,9634064685,Poor,TRUE
EMP1689,David,Johnson,40,Finance,Nevada,Inactive,23 October 2021,61102.8,david.johnson@example.com,7752401483,Good,TRUE
EMP1690,Bob,Johnson,35,Finance,Nevada,Inactive,02 October 2021,75229.87,bob.johnson@example.com,3991062271,Excellent,TRUE
EMP1691,David,Miller,25,Admin,Nevada,Inactive,26 October 2021,51054.74,david.miller@example.com,3626693350,Excellent,FALSE
EMP1692,Bob,Jones,40,Admin,Texas,Active,04 May 2023,104843.27,bob.jones@example.com,3426192371,Excellent,FALSE
EMP1693,Charlie,Brown,35,Cloud Tech,New York,Active,20 October 2022,56398.11,charlie.brown@example.com,4501848196,Excellent,FALSE
EMP1694,Alice,Johnson,25,HR,Nevada,Active,12 July 2023,87544.73,alice.johnson@example.com,3741897214,Good,FALSE
EMP1695,Heidi,Brown,30,HR,Illinois,Pending,29 March 2024,74312.24,heidi.brown@example.com,4064176926,Poor,FALSE
EMP1696,David,Davis,25,DevOps,Florida,Inactive,23 January 2024,59431.25,david.davis@example.com,4381199536,Poor,TRUE
EMP1697,Heidi,Johnson,40,Sales,California,Pending,28 November 2023,84306.44,heidi.johnson@example.com,6601444855,Average,FALSE
EMP1698,Frank,Johnson,35,DevOps,Florida,Inactive,11 November 2024,108194.47,frank.johnson@example.com,4510173972,Good,FALSE
EMP1699,Charlie,Williams,25,Sales,New York,Inactive,28 August 2021,107359.3,charlie.williams@example.com,9641789968,Excellent,FALSE
EMP1700,Heidi,Johnson,25,DevOps,Illinois,Inactive,02 November 2024,85155.06,heidi.johnson@example.com,8609191910,Good,FALSE
EMP1701,Frank,Garcia,32,Admin,California,Pending,05 September 2020,96080.26,frank.garcia@example.com,3599660576,Average,FALSE
EMP1702,Grace,Smith,30,Sales,Nevada,Inactive,17 April 2024,88602.75,grace.smith@example.com,9806603919,Average,TRUE
EMP1703,Frank,Garcia,40,DevOps,California,Active,16 July 2020,86624.04,frank.garcia@example.com,5146074554,Good,TRUE
EMP1704,Charlie,Jones,30,Cloud Tech,New York,Active,21 September 2022,63413.16,charlie.jones@example.com,3470574237,Good,TRUE
EMP1705,Grace,Jones,40,Sales,Illinois,Pending,23 April 2023,67915.7,grace.jones@example.com,8565271558,Good,FALSE
EMP1706,Bob,Brown,25,Admin,Nevada,Inactive,27 December 2024,108245.44,bob.brown@example.com,8354116596,Poor,TRUE
EMP1707,Alice,Garcia,35,Sales,Nevada,Inactive,08 October 2024,75834.81,alice.garcia@example.com,2634755751,Excellent,TRUE
EMP1708,Eva,Garcia,32,Cloud Tech,Nevada,Active,09 April 2024,71273.32,eva.garcia@example.com,2501394883,Good,FALSE
EMP1709,Bob,Garcia,25,DevOps,New York,Pending,28 February 2022,63262.23,bob.garcia@example.com,8826913118,Good,FALSE
EMP1710,David,Davis,32,DevOps,New York,Pending,14 March 2024,89069.91,david.davis@example.com,6425856260,Good,FALSE
EMP1711,Frank,Johnson,40,DevOps,Nevada,Inactive,13 December 2024,57287.17,frank.johnson@example.com,4991537037,Average,TRUE
EMP1712,Grace,Smith,32,HR,Nevada,Active,29 December 2022,119890.35,grace.smith@example.com,2407333372,Average,TRUE
EMP1713,Frank,Brown,35,Sales,California,Inactive,24 April 2022,103492.91,frank.brown@example.com,2043097767,Poor,FALSE
EMP1714,Frank,Garcia,32,Admin,Illinois,Pending,14 March 2021,76254.42,frank.garcia@example.com,8936289695,Excellent,FALSE
EMP1715,Eva,Garcia,35,Finance,Florida,Inactive,01 January 2020,100841.93,eva.garcia@example.com,4546553584,Poor,TRUE
EMP1716,Alice,Williams,32,Admin,California,Active,09 July 2021,118907.61,alice.williams@example.com,1253892186,Excellent,TRUE
EMP1717,Frank,Brown,25,DevOps,California,Pending,13 November 2022,88942.62,frank.brown@example.com,8519358373,Average,FALSE
EMP1718,Charlie,Garcia,25,Cloud Tech,Florida,Inactive,15 November 2020,59688.57,charlie.garcia@example.com,9079779611,Average,FALSE
EMP1719,David,Brown,30,HR,California,Active,14 March 2023,77985.88,david.brown@example.com,878057214,Average,TRUE
EMP1720,Bob,Johnson,35,Finance,New York,Inactive,18 August 2024,112931.69,bob.johnson@example.com,1494097625,Poor,FALSE
EMP1721,Bob,Williams,32,DevOps,California,Active,02 May 2024,106583.88,bob.williams@example.com,3748453985,Good,TRUE
EMP1722,Alice,Brown,35,HR,Florida,Inactive,11 December 2024,58437.84,alice.brown@example.com,2895090590,Good,TRUE
EMP1723,Alice,Smith,40,Cloud Tech,California,Pending,25 March 2020,72352.16,alice.smith@example.com,1918623391,Average,TRUE
EMP1724,Frank,Smith,32,DevOps,New York,Active,13 April 2020,97154.47,frank.smith@example.com,2071511695,Good,TRUE
EMP1725,Heidi,Jones,32,Sales,Illinois,Active,30 March 2021,80235.5,heidi.jones@example.com,6672521451,Good,FALSE
EMP1726,Charlie,Williams,30,HR,Texas,Inactive,16 March 2023,102172.05,charlie.williams@example.com,6471246334,Poor,FALSE
EMP1727,Eva,Williams,25,Finance,Illinois,Inactive,05 March 2024,98850.94,eva.williams@example.com,1571840907,Excellent,TRUE
EMP1728,Heidi,Jones,32,Admin,Florida,Inactive,28 August 2023,89993.15,heidi.jones@example.com,512080055,Average,TRUE
EMP1729,David,Brown,30,Cloud Tech,California,Inactive,24 October 2021,97931.66,david.brown@example.com,4099512396,Average,TRUE
EMP1730,Bob,Williams,40,Finance,California,Inactive,25 January 2021,72451.69,bob.williams@example.com,2835129591,Poor,TRUE
EMP1731,Alice,Smith,35,Admin,California,Pending,08 September 2024,119311.14,alice.smith@example.com,7282709080,Poor,TRUE
EMP1732,Charlie,Smith,40,Cloud Tech,New York,Active,11 April 2023,76167.46,charlie.smith@example.com,4415298216,Good,FALSE
EMP1733,Bob,Garcia,25,DevOps,Texas,Active,25 June 2023,114871.08,bob.garcia@example.com,3929578670,Average,FALSE
EMP1734,Eva,Johnson,25,HR,Nevada,Active,16 September 2021,81504.31,eva.johnson@example.com,8153523735,Excellent,FALSE
EMP1735,David,Williams,32,Admin,New York,Pending,12 July 2022,102524.86,david.williams@example.com,507918157,Poor,FALSE
EMP1736,Charlie,Brown,25,Finance,Illinois,Pending,14 December 2022,53043.74,charlie.brown@example.com,9988683451,Excellent,TRUE
EMP1737,Eva,Jones,30,DevOps,Illinois,Inactive,18 April 2020,82547.26,eva.jones@example.com,7346666169,Excellent,TRUE
EMP1738,Bob,Jones,40,DevOps,California,Pending,10 November 2024,113900.81,bob.jones@example.com,7158796473,Average,TRUE
EMP1739,Bob,Brown,25,HR,Nevada,Inactive,18 April 2021,118585.5,bob.brown@example.com,803149981,Average,TRUE
EMP1740,Bob,Davis,35,Finance,Illinois,Pending,29 June 2020,63049.22,bob.davis@example.com,5080046357,Poor,TRUE
EMP1741,Heidi,Miller,32,DevOps,Texas,Active,21 May 2021,114558.91,heidi.miller@example.com,688285030,Average,FALSE
EMP1742,Heidi,Johnson,40,DevOps,New York,Active,12 November 2021,97901.79,heidi.johnson@example.com,7235137398,Average,TRUE
EMP1743,Eva,Jones,30,Sales,California,Active,07 May 2023,68037.56,eva.jones@example.com,63140351,Average,FALSE
EMP1744,Alice,Williams,32,HR,New York,Active,30 November 2021,112802.27,alice.williams@example.com,6356022938,Excellent,FALSE
EMP1745,Bob,Johnson,40,Sales,Nevada,Pending,22 November 2024,93786.72,bob.johnson@example.com,4694346065,Poor,FALSE
EMP1746,David,Williams,32,Admin,Florida,Inactive,24 May 2023,73049.93,david.williams@example.com,6437490606,Good,FALSE
EMP1747,David,Davis,30,Sales,Illinois,Pending,26 June 2024,64161.72,david.davis@example.com,2311127127,Excellent,TRUE
EMP1748,Charlie,Smith,40,Admin,Nevada,Pending,19 November 2020,72224.73,charlie.smith@example.com,5246484493,Average,FALSE
EMP1749,Bob,Johnson,30,HR,New York,Pending,03 January 2020,103580.45,bob.johnson@example.com,1163187327,Excellent,FALSE
EMP1750,Grace,Garcia,40,HR,Florida,Pending,08 September 2024,112589.11,grace.garcia@example.com,771130620,Average,FALSE
EMP1751,Eva,Jones,30,Admin,Texas,Active,13 January 2021,51833.88,eva.jones@example.com,1369572789,Average,TRUE
EMP1752,Eva,Johnson,32,Sales,Illinois,Active,05 June 2023,66252.78,eva.johnson@example.com,8335090253,Excellent,TRUE
EMP1753,Frank,Johnson,25,DevOps,Florida,Active,25 October 2022,109229.68,frank.johnson@example.com,2573066247,Poor,TRUE
EMP1754,Frank,Johnson,30,Finance,Florida,Inactive,10 August 2020,61465.05,frank.johnson@example.com,1323570712,Average,FALSE
EMP1755,Grace,Miller,25,HR,Florida,Active,29 February 2024,96993.74,grace.miller@example.com,9848228500,Poor,FALSE
EMP1756,David,Johnson,25,Admin,Florida,Pending,30 September 2022,98150.39,david.johnson@example.com,1688092549,Good,TRUE
EMP1757,David,Williams,40,Finance,Texas,Pending,14 February 2024,107703,david.williams@example.com,2130609068,Average,FALSE
EMP1758,Grace,Smith,32,DevOps,Illinois,Pending,01 March 2023,86766.14,grace.smith@example.com,1309810795,Poor,TRUE
EMP1759,Alice,Davis,32,Cloud Tech,Florida,Inactive,20 August 2024,111443.69,alice.davis@example.com,4967379456,Poor,TRUE
EMP1760,David,Brown,32,Sales,Florida,Pending,21 March 2020,89039.07,david.brown@example.com,7278532425,Good,FALSE
EMP1761,Alice,Johnson,30,HR,Florida,Inactive,16 December 2024,71318.79,alice.johnson@example.com,4250642075,Poor,FALSE
EMP1762,Heidi,Jones,30,Finance,California,Pending,21 April 2020,98296.71,heidi.jones@example.com,8362536666,Poor,FALSE
EMP1763,Heidi,Johnson,40,Cloud Tech,Nevada,Pending,19 August 2020,62584,heidi.johnson@example.com,7767555627,Good,FALSE
EMP1764,Charlie,Jones,40,Finance,California,Inactive,21 February 2020,62521.5,charlie.jones@example.com,3333939577,Average,TRUE
EMP1765,David,Williams,40,Cloud Tech,California,Inactive,17 November 2023,95400.35,david.williams@example.com,6543627186,Poor,TRUE
EMP1766,Charlie,Jones,25,Cloud Tech,Texas,Pending,07 September 2022,94385.07,charlie.jones@example.com,4960335825,Poor,TRUE
EMP1767,Grace,Garcia,32,Sales,New York,Inactive,02 January 2023,76642.49,grace.garcia@example.com,8627036923,Poor,TRUE
EMP1768,Frank,Brown,32,DevOps,New York,Active,14 November 2024,60122.52,frank.brown@example.com,9269326572,Excellent,TRUE
EMP1769,Alice,Smith,40,HR,California,Pending,23 April 2024,117267.63,alice.smith@example.com,2759980110,Good,FALSE
EMP1770,Charlie,Jones,25,Admin,New York,Active,29 June 2023,85155.06,charlie.jones@example.com,5155322,Excellent,TRUE
EMP1771,Heidi,Jones,40,Sales,Texas,Pending,12 December 2024,84542.68,heidi.jones@example.com,4159597751,Good,TRUE
EMP1772,Heidi,Smith,40,Finance,Florida,Active,16 May 2023,92007.15,heidi.smith@example.com,4418222617,Average,TRUE
EMP1773,Eva,Brown,32,DevOps,Illinois,Active,04 October 2020,62938.8,eva.brown@example.com,9628874311,Average,FALSE
EMP1774,Frank,Johnson,25,Admin,Texas,Pending,29 March 2023,108661.01,frank.johnson@example.com,7102676719,Poor,FALSE
EMP1775,Bob,Jones,25,Cloud Tech,Florida,Active,26 November 2020,97046.33,bob.jones@example.com,9579927078,Good,FALSE
EMP1776,Charlie,Smith,40,DevOps,Illinois,Inactive,14 March 2020,56518.84,charlie.smith@example.com,5515122945,Average,FALSE
EMP1777,Frank,Garcia,40,Cloud Tech,Florida,Pending,05 December 2020,70498.29,frank.garcia@example.com,2135415969,Good,TRUE
EMP1778,Eva,Garcia,35,Sales,Florida,Pending,03 May 2021,98708.06,eva.garcia@example.com,9962543847,Average,TRUE
EMP1779,Bob,Williams,32,DevOps,Nevada,Pending,28 June 2020,83856.41,bob.williams@example.com,752034475,Excellent,FALSE
EMP1780,Eva,Smith,40,Sales,California,Inactive,12 December 2022,90259.99,eva.smith@example.com,5047158028,Average,FALSE
EMP1781,Charlie,Williams,32,Sales,Florida,Pending,02 February 2024,94230.03,charlie.williams@example.com,904637659,Excellent,TRUE
EMP1782,Charlie,Garcia,32,Admin,Nevada,Inactive,31 January 2021,50110.66,charlie.garcia@example.com,4655866524,Average,TRUE
EMP1783,Bob,Brown,30,Sales,Florida,Inactive,04 March 2020,73365.46,bob.brown@example.com,4837441714,Poor,FALSE
EMP1784,David,Johnson,25,DevOps,New York,Pending,30 July 2021,67809.23,david.johnson@example.com,8102131250,Excellent,FALSE
EMP1785,Eva,Smith,32,Sales,California,Active,21 August 2020,98008.51,eva.smith@example.com,2931100590,Average,FALSE
EMP1786,Alice,Davis,30,Admin,California,Inactive,10 September 2023,83537.58,alice.davis@example.com,2975191022,Poor,FALSE
EMP1787,Alice,Garcia,30,Finance,New York,Pending,08 January 2022,112444.08,alice.garcia@example.com,1211063300,Excellent,TRUE
EMP1788,Frank,Garcia,40,Finance,Nevada,Active,09 June 2024,86475.13,frank.garcia@example.com,6583737926,Poor,TRUE
EMP1789,Frank,Davis,32,Sales,Texas,Active,28 March 2023,97984.53,frank.davis@example.com,4907280122,Good,TRUE
EMP1790,Frank,Miller,25,Admin,California,Active,25 November 2021,118853.31,frank.miller@example.com,4289311324,Good,FALSE
EMP1791,Charlie,Garcia,32,Sales,Florida,Active,05 March 2023,58179.12,charlie.garcia@example.com,3269496842,Excellent,FALSE
EMP1792,Eva,Jones,35,DevOps,Texas,Inactive,27 April 2022,56075.84,eva.jones@example.com,6453804420,Average,TRUE
EMP1793,Frank,Brown,40,HR,New York,Pending,09 November 2021,62250.89,frank.brown@example.com,175096169,Excellent,TRUE
EMP1794,Alice,Smith,30,Cloud Tech,Florida,Pending,21 February 2020,105931.77,alice.smith@example.com,1595919456,Poor,TRUE
EMP1795,Charlie,Davis,30,HR,Florida,Pending,24 November 2024,86653.96,charlie.davis@example.com,5757475832,Average,TRUE
EMP1796,Charlie,Jones,25,Sales,Nevada,Active,24 February 2021,100719.94,charlie.jones@example.com,9205677566,Good,FALSE
EMP1797,Bob,Davis,25,HR,Texas,Pending,10 February 2024,91600.13,bob.davis@example.com,7722660255,Average,TRUE
EMP1798,Heidi,Smith,25,Cloud Tech,Illinois,Pending,03 June 2024,71873.66,heidi.smith@example.com,2650622922,Good,TRUE
EMP1799,Eva,Williams,30,HR,New York,Active,08 September 2021,69365.47,eva.williams@example.com,1067245306,Average,TRUE
EMP1800,Heidi,Smith,25,HR,New York,Active,14 July 2021,58012.23,heidi.smith@example.com,6248433796,Average,TRUE
EMP1801,Bob,Miller,30,Sales,California,Pending,14 October 2021,68973.65,bob.miller@example.com,6627051156,Average,TRUE
EMP1802,Eva,Smith,32,Admin,New York,Active,29 September 2021,92928.4,eva.smith@example.com,9423873669,Poor,TRUE
EMP1803,Heidi,Smith,25,Admin,Texas,Inactive,15 October 2023,53531.92,heidi.smith@example.com,4254969191,Poor,TRUE
EMP1804,Bob,Miller,40,Finance,New York,Pending,05 May 2023,112389.31,bob.miller@example.com,8455259709,Excellent,FALSE
EMP1805,Heidi,Brown,32,HR,California,Inactive,08 January 2024,63870.3,heidi.brown@example.com,7563353573,Excellent,FALSE
EMP1806,Bob,Garcia,40,Sales,New York,Active,22 July 2024,106164.53,bob.garcia@example.com,8595325938,Good,FALSE
EMP1807,Bob,Smith,40,HR,Nevada,Pending,25 December 2023,103654.54,bob.smith@example.com,9337970580,Poor,FALSE
EMP1808,David,Miller,30,Sales,California,Inactive,13 March 2022,62834.72,david.miller@example.com,6295187793,Good,TRUE
EMP1809,Frank,Jones,35,Finance,Florida,Active,13 May 2020,83273.41,frank.jones@example.com,1763425072,Excellent,FALSE
EMP1810,Heidi,Williams,30,HR,California,Pending,22 March 2023,58917.58,heidi.williams@example.com,3055978244,Good,FALSE
EMP1811,Bob,Williams,35,Sales,Nevada,Active,06 October 2024,71148.27,bob.williams@example.com,7598339913,Excellent,TRUE
EMP1812,Grace,Smith,30,Sales,New York,Pending,21 November 2020,118172.42,grace.smith@example.com,388436603,Poor,TRUE
EMP1813,Frank,Brown,30,DevOps,Illinois,Inactive,25 May 2024,118614.37,frank.brown@example.com,4324006156,Average,FALSE
EMP1814,Frank,Brown,32,DevOps,New York,Active,19 September 2023,96872.36,frank.brown@example.com,2768297513,Poor,FALSE
EMP1815,Heidi,Jones,25,Sales,Illinois,Inactive,28 October 2021,88856.14,heidi.jones@example.com,7439742924,Good,TRUE
EMP1816,Charlie,Smith,35,Finance,Texas,Pending,08 October 2020,97985.61,charlie.smith@example.com,105875255,Good,FALSE
EMP1817,Grace,Williams,35,Finance,Nevada,Pending,05 May 2020,56337.31,grace.williams@example.com,8065625903,Poor,TRUE
EMP1818,Alice,Brown,30,DevOps,New York,Inactive,24 December 2022,70405.23,alice.brown@example.com,5990802710,Poor,TRUE
EMP1819,Heidi,Smith,30,Admin,Nevada,Inactive,09 May 2021,89919.35,heidi.smith@example.com,2218231554,Excellent,TRUE
EMP1820,Eva,Davis,40,DevOps,California,Active,04 August 2023,50568.35,eva.davis@example.com,1651768085,Good,TRUE
EMP1821,Grace,Brown,30,HR,Texas,Inactive,29 January 2023,85155.06,grace.brown@example.com,6281372142,Good,FALSE
EMP1822,Frank,Miller,25,HR,Texas,Active,06 March 2022,99155.53,frank.miller@example.com,3080037002,Poor,TRUE
EMP1823,Frank,Davis,40,Finance,Florida,Inactive,21 January 2023,64785.13,frank.davis@example.com,3228556607,Average,TRUE
EMP1824,Charlie,Garcia,30,Sales,Florida,Inactive,16 September 2024,79206.48,charlie.garcia@example.com,4706810389,Good,FALSE
EMP1825,Charlie,Brown,30,Cloud Tech,Texas,Pending,02 February 2020,60079.71,charlie.brown@example.com,3397051957,Average,TRUE
EMP1826,Grace,Williams,30,Cloud Tech,New York,Pending,07 August 2024,79109.88,grace.williams@example.com,2632809447,Poor,FALSE
EMP1827,Grace,Johnson,32,Admin,Florida,Pending,18 May 2022,88643.5,grace.johnson@example.com,5862394534,Poor,FALSE
EMP1828,Frank,Davis,30,Admin,Florida,Pending,16 January 2020,90455.7,frank.davis@example.com,4614707985,Excellent,FALSE
EMP1829,David,Garcia,32,HR,Florida,Pending,26 March 2023,75687.9,david.garcia@example.com,3210613393,Good,TRUE
EMP1830,Heidi,Jones,35,Cloud Tech,Illinois,Inactive,15 November 2023,55604.42,heidi.jones@example.com,3945703942,Average,FALSE
EMP1831,Eva,Jones,40,Sales,Texas,Pending,27 December 2024,92704.94,eva.jones@example.com,8040325375,Excellent,FALSE
EMP1832,Bob,Williams,32,Sales,California,Pending,18 April 2020,113250.97,bob.williams@example.com,5769277893,Good,TRUE
EMP1833,Alice,Brown,40,Finance,Illinois,Inactive,21 March 2023,101367.02,alice.brown@example.com,3191009003,Excellent,FALSE
EMP1834,Eva,Smith,35,Admin,Texas,Pending,05 August 2023,102459.77,eva.smith@example.com,476921052,Poor,FALSE
EMP1835,Eva,Brown,25,DevOps,Florida,Pending,12 December 2020,90100.2,eva.brown@example.com,3651460400,Good,FALSE
EMP1836,Eva,Williams,32,Cloud Tech,California,Inactive,17 June 2020,58877.49,eva.williams@example.com,4247310719,Excellent,FALSE
EMP1837,Eva,Jones,35,Admin,Illinois,Inactive,17 July 2021,85155.06,eva.jones@example.com,1137984408,Excellent,FALSE
EMP1838,Bob,Brown,32,Admin,Illinois,Pending,11 May 2020,96140.89,bob.brown@example.com,7123166006,Average,TRUE
EMP1839,Charlie,Jones,35,DevOps,New York,Inactive,01 May 2021,105956.04,charlie.jones@example.com,6762090143,Excellent,FALSE
EMP1840,Frank,Davis,25,Admin,Illinois,Active,09 November 2024,84716.38,frank.davis@example.com,7340433699,Good,FALSE
EMP1841,Grace,Garcia,30,DevOps,Florida,Pending,29 July 2023,61709.83,grace.garcia@example.com,9687304518,Good,TRUE
EMP1842,Frank,Smith,25,DevOps,California,Active,17 April 2020,61732.03,frank.smith@example.com,5778255881,Average,TRUE
EMP1843,Eva,Davis,40,DevOps,Illinois,Active,16 February 2022,97845.7,eva.davis@example.com,5562965753,Good,TRUE
EMP1844,Eva,Jones,30,Sales,Florida,Active,14 August 2021,114905.58,eva.jones@example.com,2786561941,Poor,FALSE
EMP1845,Frank,Jones,32,DevOps,Texas,Active,24 December 2022,94619.69,frank.jones@example.com,5577820581,Good,TRUE
EMP1846,Grace,Johnson,32,DevOps,California,Inactive,07 July 2021,68696.15,grace.johnson@example.com,9582923615,Good,FALSE
EMP1847,Grace,Johnson,40,DevOps,Nevada,Active,02 December 2024,97032.29,grace.johnson@example.com,1880819047,Excellent,FALSE
EMP1848,Frank,Davis,30,HR,Illinois,Active,10 September 2023,50593.33,frank.davis@example.com,2357155867,Excellent,TRUE
EMP1849,Grace,Miller,25,Sales,Texas,Pending,07 February 2022,74606.15,grace.miller@example.com,6395613722,Good,TRUE
EMP1850,Eva,Davis,30,Cloud Tech,Texas,Pending,07 July 2020,53981.73,eva.davis@example.com,817214363,Average,FALSE
EMP1851,David,Johnson,32,DevOps,Texas,Pending,09 February 2020,56047.05,david.johnson@example.com,3813000412,Excellent,TRUE
EMP1852,Grace,Jones,32,Admin,Texas,Pending,01 December 2021,67733.5,grace.jones@example.com,2114716559,Average,FALSE
EMP1853,Bob,Williams,40,HR,Florida,Pending,29 September 2023,103891.64,bob.williams@example.com,9456534698,Good,TRUE
EMP1854,Charlie,Davis,25,HR,Texas,Inactive,03 June 2022,73285.83,charlie.davis@example.com,7990707549,Good,TRUE
EMP1855,Eva,Jones,30,Finance,Texas,Inactive,14 February 2021,92721.13,eva.jones@example.com,4768169956,Poor,TRUE
EMP1856,Heidi,Williams,25,Admin,Illinois,Inactive,23 March 2021,92977.64,heidi.williams@example.com,607174810,Excellent,FALSE
EMP1857,Heidi,Williams,35,Cloud Tech,Texas,Active,24 May 2020,89994.12,heidi.williams@example.com,3176539704,Good,TRUE
EMP1858,Heidi,Johnson,25,Finance,New York,Pending,08 April 2023,50060.73,heidi.johnson@example.com,4873961028,Poor,FALSE
EMP1859,Grace,Davis,35,Admin,Nevada,Inactive,03 December 2022,90224.82,grace.davis@example.com,871827495,Excellent,FALSE
